15502,Match1414,inCountry,CountryEstonia
15503,Match1414,isNeutral,FALSE
15504,Match1414,atYear,1931
15505,Match1414,homeScores,2
15506,Match1414,awayScores,0
15507,TeamLatvia,isHomeTeam,Match1415
15508,TeamLithuania,isAwayTeam,Match1415
15509,TeamLatvia,winnerOf,Match1415
15510,TeamLithuania,loserOf,Match1415
15511,Match1415,inTournament,TournamentBalticCup
15512,Match1415,inCity,CityTallinn
15513,Match1415,inCountry,CountryEstonia
15514,Match1415,isNeutral,TRUE
15515,Match1415,atYear,1931
15516,Match1415,homeScores,1
15517,Match1415,awayScores,0
15518,TeamEstonia,isHomeTeam,Match1416
15519,TeamLatvia,isAwayTeam,Match1416
15520,TeamEstonia,winnerOf,Match1416
15521,TeamLatvia,loserOf,Match1416
15522,Match1416,inTournament,TournamentBalticCup
15523,Match1416,inCity,CityTallinn
15524,Match1416,inCountry,CountryEstonia
15525,Match1416,isNeutral,FALSE
15526,Match1416,atYear,1931
15527,Match1416,homeScores,3
15528,Match1416,awayScores,1
15529,TeamBrazil,isHomeTeam,Match1417
15530,TeamUruguay,isAwayTeam,Match1417
15531,TeamBrazil,winnerOf,Match1417
15532,TeamUruguay,loserOf,Match1417
15533,Match1417,inTournament,TournamentCopaRioBranco
15534,Match1417,inCity,CityRioDeJaneiro
15535,Match1417,inCountry,CountryBrazil
15536,Match1417,isNeutral,FALSE
15537,Match1417,atYear,1931
15538,Match1417,homeScores,2
15539,Match1417,awayScores,0
15540,TeamFinland,isHomeTeam,Match1418
15541,TeamNorway,isAwayTeam,Match1418
15542,TeamFinland,draws,Match1418
15543,TeamNorway,draws,Match1418
15544,Match1418,inTournament,TournamentNordicChampionship
15545,Match1418,inCity,CityHelsinki
15546,Match1418,inCountry,CountryFinland
15547,Match1418,isNeutral,FALSE
15548,Match1418,atYear,1931
15549,Match1418,homeScores,4
15550,Match1418,awayScores,4
15551,TeamAustria,isHomeTeam,Match1419
15552,TeamGermany,isAwayTeam,Match1419
15553,TeamAustria,winnerOf,Match1419
15554,TeamGermany,loserOf,Match1419
15555,Match1419,inTournament,TournamentFriendly
15556,Match1419,inCity,CityVienna
15557,Match1419,inCountry,CountryAustria
15558,Match1419,isNeutral,FALSE
15559,Match1419,atYear,1931
15560,Match1419,homeScores,5
15561,Match1419,awayScores,0
15562,TeamScotland,isHomeTeam,Match1420
15563,TeamNorthernIreland,isAwayTeam,Match1420
15564,TeamScotland,winnerOf,Match1420
15565,TeamNorthernIreland,loserOf,Match1420
15566,Match1420,inTournament,TournamentBritishChampionship
15567,Match1420,inCity,CityGlasgow
15568,Match1420,inCountry,CountryScotland
15569,Match1420,isNeutral,FALSE
15570,Match1420,atYear,1931
15571,Match1420,homeScores,3
15572,Match1420,awayScores,1
15573,TeamHungary,isHomeTeam,Match1421
15574,TeamCzechoslovakia,isAwayTeam,Match1421
15575,TeamHungary,winnerOf,Match1421
15576,TeamCzechoslovakia,loserOf,Match1421
15577,Match1421,inTournament,TournamentFriendly
15578,Match1421,inCity,CityBudapest
15579,Match1421,inCountry,CountryHungary
15580,Match1421,isNeutral,FALSE
15581,Match1421,atYear,1931
15582,Match1421,homeScores,3
15583,Match1421,awayScores,0
15584,TeamNorway,isHomeTeam,Match1425
15585,TeamSweden,isAwayTeam,Match1425
15586,TeamNorway,winnerOf,Match1425
15587,TeamSweden,loserOf,Match1425
15588,Match1425,inTournament,TournamentNordicChampionship
15589,Match1425,inCity,CityOslo
15590,Match1425,inCountry,CountryNorway
15591,Match1425,isNeutral,FALSE
15592,Match1425,atYear,1931
15593,Match1425,homeScores,2
15594,Match1425,awayScores,1
15595,TeamLatvia,isHomeTeam,Match1424
15596,TeamEstonia,isAwayTeam,Match1424
15597,TeamLatvia,winnerOf,Match1424
15598,TeamEstonia,loserOf,Match1424
15599,Match1424,inTournament,TournamentFriendly
15600,Match1424,inCity,CityRiga
15601,Match1424,inCountry,CountryLatvia
15602,Match1424,isNeutral,FALSE
15603,Match1424,atYear,1931
15604,Match1424,homeScores,2
15605,Match1424,awayScores,1
15606,TeamBulgaria,isHomeTeam,Match1422
15607,TeamTurkey,isAwayTeam,Match1422
15608,TeamBulgaria,winnerOf,Match1422
15609,TeamTurkey,loserOf,Match1422
15610,Match1422,inTournament,TournamentBalkanCup
15611,Match1422,inCity,CitySofia
15612,Match1422,inCountry,CountryBulgaria
15613,Match1422,isNeutral,FALSE
15614,Match1422,atYear,1931
15615,Match1422,homeScores,5
15616,Match1422,awayScores,1
15617,TeamGermany,isHomeTeam,Match1423
15618,TeamDenmark,isAwayTeam,Match1423
15619,TeamGermany,winnerOf,Match1423
15620,TeamDenmark,loserOf,Match1423
15621,Match1423,inTournament,TournamentFriendly
15622,Match1423,inCity,CityHanover
15623,Match1423,inCountry,CountryGermany
15624,Match1423,isNeutral,FALSE
15625,Match1423,atYear,1931
15626,Match1423,homeScores,4
15627,Match1423,awayScores,2
15628,TeamTurkey,isHomeTeam,Match1426
15629,TeamYugoslavia,isAwayTeam,Match1426
15630,TeamTurkey,winnerOf,Match1426
15631,TeamYugoslavia,loserOf,Match1426
15632,Match1426,inTournament,TournamentBalkanCup
15633,Match1426,inCity,CitySofia
15634,Match1426,inCountry,CountryBulgaria
15635,Match1426,isNeutral,TRUE
15636,Match1426,atYear,1931
15637,Match1426,homeScores,2
15638,Match1426,awayScores,0
15639,TeamBulgaria,isHomeTeam,Match1427
15640,TeamYugoslavia,isAwayTeam,Match1427
15641,TeamBulgaria,winnerOf,Match1427
15642,TeamYugoslavia,loserOf,Match1427
15643,Match1427,inTournament,TournamentBalkanCup
15644,Match1427,inCity,CitySofia
15645,Match1427,inCountry,CountryBulgaria
15646,Match1427,isNeutral,FALSE
15647,Match1427,atYear,1931
15648,Match1427,homeScores,3
15649,Match1427,awayScores,2
15650,TeamHungary,isHomeTeam,Match1428
15651,TeamAustria,isAwayTeam,Match1428
15652,TeamHungary,draws,Match1428
15653,TeamAustria,draws,Match1428
15654,Match1428,inTournament,TournamentInternationalCup
15655,Match1428,inCity,CityBudapest
15656,Match1428,inCountry,CountryHungary
15657,Match1428,isNeutral,FALSE
15658,Match1428,atYear,1931
15659,Match1428,homeScores,2
15660,Match1428,awayScores,2
15661,TeamDenmark,isHomeTeam,Match1430
15662,TeamFinland,isAwayTeam,Match1430
15663,TeamDenmark,loserOf,Match1430
15664,TeamFinland,winnerOf,Match1430
15665,Match1430,inTournament,TournamentNordicChampionship
15666,Match1430,inCity,CityCopenhagen
15667,Match1430,inCountry,CountryDenmark
15668,Match1430,isNeutral,FALSE
15669,Match1430,atYear,1931
15670,Match1430,homeScores,2
15671,Match1430,awayScores,3
15672,TeamBelgium,isHomeTeam,Match1429
15673,TeamPoland,isAwayTeam,Match1429
15674,TeamBelgium,winnerOf,Match1429
15675,TeamPoland,loserOf,Match1429
15676,Match1429,inTournament,TournamentFriendly
15677,Match1429,inCity,CityBrussels
15678,Match1429,inCountry,CountryBelgium
15679,Match1429,isNeutral,FALSE
15680,Match1429,atYear,1931
15681,Match1429,homeScores,2
15682,Match1429,awayScores,1
15683,TeamNorthernIreland,isHomeTeam,Match1432
15684,TeamEngland,isAwayTeam,Match1432
15685,TeamNorthernIreland,loserOf,Match1432
15686,TeamEngland,winnerOf,Match1432
15687,Match1432,inTournament,TournamentBritishChampionship
15688,Match1432,inCity,CityBelfast
15689,Match1432,inCountry,CountryNorthernIreland
15690,Match1432,isNeutral,FALSE
15691,Match1432,atYear,1931
15692,Match1432,homeScores,2
15693,Match1432,awayScores,6
15694,TeamKenya,isHomeTeam,Match1431
15695,TeamUganda,isAwayTeam,Match1431
15696,TeamKenya,winnerOf,Match1431
15697,TeamUganda,loserOf,Match1431
15698,Match1431,inTournament,TournamentFriendly
15699,Match1431,inCity,CityNairobi
15700,Match1431,inCountry,CountryKenya
15701,Match1431,isNeutral,FALSE
15702,Match1431,atYear,1931
15703,Match1431,homeScores,2
15704,Match1431,awayScores,1
15705,TeamBulgaria,isHomeTeam,Match1433
15706,TeamGreece,isAwayTeam,Match1433
15707,TeamBulgaria,winnerOf,Match1433
15708,TeamGreece,loserOf,Match1433
15709,Match1433,inTournament,TournamentBalkanCup
15710,Match1433,inCity,CitySofia
15711,Match1433,inCountry,CountryBulgaria
15712,Match1433,isNeutral,FALSE
15713,Match1433,atYear,1931
15714,Match1433,homeScores,2
15715,Match1433,awayScores,1
15716,TeamPoland,isHomeTeam,Match1434
15717,TeamYugoslavia,isAwayTeam,Match1434
15718,TeamPoland,winnerOf,Match1434
15719,TeamYugoslavia,loserOf,Match1434
15720,Match1434,inTournament,TournamentFriendly
15721,Match1434,inCity,CityPoznań
15722,Match1434,inCountry,CountryPoland
15723,Match1434,isNeutral,FALSE
15724,Match1434,atYear,1931
15725,Match1434,homeScores,6
15726,Match1434,awayScores,3
15727,TeamWales,isHomeTeam,Match1435
15728,TeamScotland,isAwayTeam,Match1435
15729,TeamWales,loserOf,Match1435
15730,TeamScotland,winnerOf,Match1435
15731,Match1435,inTournament,TournamentBritishChampionship
15732,Match1435,inCity,CityWrexham
15733,Match1435,inCountry,CountryWales
15734,Match1435,isNeutral,FALSE
15735,Match1435,atYear,1931
15736,Match1435,homeScores,2
15737,Match1435,awayScores,3
15738,TeamHungary,isHomeTeam,Match1436
15739,TeamSweden,isAwayTeam,Match1436
15740,TeamHungary,winnerOf,Match1436
15741,TeamSweden,loserOf,Match1436
15742,Match1436,inTournament,TournamentFriendly
15743,Match1436,inCity,CityBudapest
15744,Match1436,inCountry,CountryHungary
15745,Match1436,isNeutral,FALSE
15746,Match1436,atYear,1931
15747,Match1436,homeScores,3
15748,Match1436,awayScores,1
15749,TeamItaly,isHomeTeam,Match1437
15750,TeamCzechoslovakia,isAwayTeam,Match1437
15751,TeamItaly,draws,Match1437
15752,TeamCzechoslovakia,draws,Match1437
15753,Match1437,inTournament,TournamentInternationalCup
15754,Match1437,inCity,CityRome
15755,Match1437,inCountry,CountryItaly
15756,Match1437,isNeutral,FALSE
15757,Match1437,atYear,1931
15758,Match1437,homeScores,2
15759,Match1437,awayScores,2
15760,TeamEngland,isHomeTeam,Match1438
15761,TeamWales,isAwayTeam,Match1438
15762,TeamEngland,winnerOf,Match1438
15763,TeamWales,loserOf,Match1438
15764,Match1438,inTournament,TournamentBritishChampionship
15765,Match1438,inCity,CityLiverpool
15766,Match1438,inCountry,CountryEngland
15767,Match1438,isNeutral,FALSE
15768,Match1438,atYear,1931
15769,Match1438,homeScores,3
15770,Match1438,awayScores,1
15771,TeamFrance,isHomeTeam,Match1439
15772,TeamNetherlands,isAwayTeam,Match1439
15773,TeamFrance,loserOf,Match1439
15774,TeamNetherlands,winnerOf,Match1439
15775,Match1439,inTournament,TournamentFriendly
15776,Match1439,inCity,CityColombes
15777,Match1439,inCountry,CountryFrance
15778,Match1439,isNeutral,FALSE
15779,Match1439,atYear,1931
15780,Match1439,homeScores,3
15781,Match1439,awayScores,4
15782,TeamGreece,isHomeTeam,Match1440
15783,TeamRomania,isAwayTeam,Match1440
15784,TeamGreece,loserOf,Match1440
15785,TeamRomania,winnerOf,Match1440
15786,Match1440,inTournament,TournamentBalkanCup
15787,Match1440,inCity,CityAthens
15788,Match1440,inCountry,CountryGreece
15789,Match1440,isNeutral,FALSE
15790,Match1440,atYear,1931
15791,Match1440,homeScores,2
15792,Match1440,awayScores,4
15793,TeamSwitzerland,isHomeTeam,Match1441
15794,TeamAustria,isAwayTeam,Match1441
15795,TeamSwitzerland,loserOf,Match1441
15796,TeamAustria,winnerOf,Match1441
15797,Match1441,inTournament,TournamentInternationalCup
15798,Match1441,inCity,CityBasel
15799,Match1441,inCountry,CountrySwitzerland
15800,Match1441,isNeutral,FALSE
15801,Match1441,atYear,1931
15802,Match1441,homeScores,1
15803,Match1441,awayScores,8
15804,TeamNorthernIreland,isHomeTeam,Match1442
15805,TeamWales,isAwayTeam,Match1442
15806,TeamNorthernIreland,winnerOf,Match1442
15807,TeamWales,loserOf,Match1442
15808,Match1442,inTournament,TournamentBritishChampionship
15809,Match1442,inCity,CityBelfast
15810,Match1442,inCountry,CountryNorthernIreland
15811,Match1442,isNeutral,FALSE
15812,Match1442,atYear,1931
15813,Match1442,homeScores,4
15814,Match1442,awayScores,0
15815,TeamBelgium,isHomeTeam,Match1443
15816,TeamSwitzerland,isAwayTeam,Match1443
15817,TeamBelgium,winnerOf,Match1443
15818,TeamSwitzerland,loserOf,Match1443
15819,Match1443,inTournament,TournamentFriendly
15820,Match1443,inCity,CityBrussels
15821,Match1443,inCountry,CountryBelgium
15822,Match1443,isNeutral,FALSE
15823,Match1443,atYear,1931
15824,Match1443,homeScores,2
15825,Match1443,awayScores,1
15826,TeamEngland,isHomeTeam,Match1444
15827,TeamSpain,isAwayTeam,Match1444
15828,TeamEngland,winnerOf,Match1444
15829,TeamSpain,loserOf,Match1444
15830,Match1444,inTournament,TournamentFriendly
15831,Match1444,inCity,CityLondon
15832,Match1444,inCountry,CountryEngland
15833,Match1444,isNeutral,FALSE
15834,Match1444,atYear,1931
15835,Match1444,homeScores,7
15836,Match1444,awayScores,1
15837,TeamRepublicOfIreland,isHomeTeam,Match1445
15838,TeamSpain,isAwayTeam,Match1445
15839,TeamRepublicOfIreland,loserOf,Match1445
15840,TeamSpain,winnerOf,Match1445
15841,Match1445,inTournament,TournamentFriendly
15842,Match1445,inCity,CityDublin
15843,Match1445,inCountry,CountryIrishFreeState
15844,Match1445,isNeutral,FALSE
15845,Match1445,atYear,1931
15846,Match1445,homeScores,0
15847,Match1445,awayScores,5
15848,TeamItaly,isHomeTeam,Match1446
15849,TeamHungary,isAwayTeam,Match1446
15850,TeamItaly,winnerOf,Match1446
15851,TeamHungary,loserOf,Match1446
15852,Match1446,inTournament,TournamentInternationalCup
15853,Match1446,inCity,CityTurin
15854,Match1446,inCountry,CountryItaly
15855,Match1446,isNeutral,FALSE
15856,Match1446,atYear,1931
15857,Match1446,homeScores,3
15858,Match1446,awayScores,2
15859,TeamItaly,isHomeTeam,Match1447
15860,TeamSwitzerland,isAwayTeam,Match1447
15861,TeamItaly,winnerOf,Match1447
15862,TeamSwitzerland,loserOf,Match1447
15863,Match1447,inTournament,TournamentInternationalCup
15864,Match1447,inCity,CityNaples
15865,Match1447,inCountry,CountryItaly
15866,Match1447,isNeutral,FALSE
15867,Match1447,atYear,1932
15868,Match1447,homeScores,3
15869,Match1447,awayScores,0
15870,TeamEgypt,isHomeTeam,Match1448
15871,TeamHungary,isAwayTeam,Match1448
15872,TeamEgypt,draws,Match1448
15873,TeamHungary,draws,Match1448
15874,Match1448,inTournament,TournamentFriendly
15875,Match1448,inCity,CityCairo
15876,Match1448,inCountry,CountryEgypt
15877,Match1448,isNeutral,FALSE
15878,Match1448,atYear,1932
15879,Match1448,homeScores,0
15880,Match1448,awayScores,0
15881,TeamGermany,isHomeTeam,Match1449
15882,TeamSwitzerland,isAwayTeam,Match1449
15883,TeamGermany,winnerOf,Match1449
15884,TeamSwitzerland,loserOf,Match1449
15885,Match1449,inTournament,TournamentFriendly
15886,Match1449,inCity,CityLeipzig
15887,Match1449,inCountry,CountryGermany
15888,Match1449,isNeutral,FALSE
15889,Match1449,atYear,1932
15890,Match1449,homeScores,2
15891,Match1449,awayScores,0
15892,TeamHaiti,isHomeTeam,Match1450
15893,TeamJamaica,isAwayTeam,Match1450
15894,TeamHaiti,winnerOf,Match1450
15895,TeamJamaica,loserOf,Match1450
15896,Match1450,inTournament,TournamentFriendly
15897,Match1450,inCity,CityPort-Au-Prince
15898,Match1450,inCountry,CountryHaiti
15899,Match1450,isNeutral,FALSE
15900,Match1450,atYear,1932
15901,Match1450,homeScores,4
15902,Match1450,awayScores,1
15903,TeamSwitzerland,isHomeTeam,Match1455
15904,TeamFrance,isAwayTeam,Match1455
15905,TeamSwitzerland,draws,Match1455
15906,TeamFrance,draws,Match1455
15907,Match1455,inTournament,TournamentFriendly
15908,Match1455,inCity,CityBerne
15909,Match1455,inCountry,CountrySwitzerland
15910,Match1455,isNeutral,FALSE
15911,Match1455,atYear,1932
15912,Match1455,homeScores,3
15913,Match1455,awayScores,3
15914,TeamHaiti,isHomeTeam,Match1454
15915,TeamJamaica,isAwayTeam,Match1454
15916,TeamHaiti,loserOf,Match1454
15917,TeamJamaica,winnerOf,Match1454
15918,Match1454,inTournament,TournamentFriendly
15919,Match1454,inCity,CityPort-Au-Prince
15920,Match1454,inCountry,CountryHaiti
15921,Match1454,isNeutral,FALSE
15922,Match1454,atYear,1932
15923,Match1454,homeScores,0
15924,Match1454,awayScores,1
15925,TeamBelgium,isHomeTeam,Match1452
15926,TeamNetherlands,isAwayTeam,Match1452
15927,TeamBelgium,loserOf,Match1452
15928,TeamNetherlands,winnerOf,Match1452
15929,Match1452,inTournament,TournamentFriendly
15930,Match1452,inCity,CityAntwerp
15931,Match1452,inCountry,CountryBelgium
15932,Match1452,isNeutral,FALSE
15933,Match1452,atYear,1932
15934,Match1452,homeScores,1
15935,Match1452,awayScores,4
15936,TeamAustria,isHomeTeam,Match1451
15937,TeamItaly,isAwayTeam,Match1451
15938,TeamAustria,winnerOf,Match1451
15939,TeamItaly,loserOf,Match1451
15940,Match1451,inTournament,TournamentInternationalCup
15941,Match1451,inCity,CityVienna
15942,Match1451,inCountry,CountryAustria
15943,Match1451,isNeutral,FALSE
15944,Match1451,atYear,1932
15945,Match1451,homeScores,2
15946,Match1451,awayScores,1
15947,TeamCzechoslovakia,isHomeTeam,Match1453
15948,TeamHungary,isAwayTeam,Match1453
15949,TeamCzechoslovakia,loserOf,Match1453
15950,TeamHungary,winnerOf,Match1453
15951,Match1453,inTournament,TournamentFriendly
15952,Match1453,inCity,CityPrague
15953,Match1453,inCountry,CountryCzechoslovakia
15954,Match1453,isNeutral,FALSE
15955,Match1453,atYear,1932
15956,Match1453,homeScores,1
15957,Match1453,awayScores,3
15958,TeamDominica,isHomeTeam,Match1456
15959,TeamMartinique,isAwayTeam,Match1456
15960,TeamDominica,winnerOf,Match1456
15961,TeamMartinique,loserOf,Match1456
15962,Match1456,inTournament,TournamentFriendly
15963,Match1456,inCity,CityRoseau
15964,Match1456,inCountry,CountryDominica
15965,Match1456,isNeutral,FALSE
15966,Match1456,atYear,1932
15967,Match1456,homeScores,1
15968,Match1456,awayScores,0
15969,TeamGreece,isHomeTeam,Match1457
15970,TeamBulgaria,isAwayTeam,Match1457
15971,TeamGreece,loserOf,Match1457
15972,TeamBulgaria,winnerOf,Match1457
15973,Match1457,inTournament,TournamentFriendly
15974,Match1457,inCity,CityAthens
15975,Match1457,inCountry,CountryGreece
15976,Match1457,isNeutral,FALSE
15977,Match1457,atYear,1932
15978,Match1457,homeScores,1
15979,Match1457,awayScores,2
15980,TeamGreece,isHomeTeam,Match1458
15981,TeamBulgaria,isAwayTeam,Match1458
15982,TeamGreece,draws,Match1458
15983,TeamBulgaria,draws,Match1458
15984,Match1458,inTournament,TournamentFriendly
15985,Match1458,inCity,CityAthens
15986,Match1458,inCountry,CountryGreece
15987,Match1458,isNeutral,FALSE
15988,Match1458,atYear,1932
15989,Match1458,homeScores,2
15990,Match1458,awayScores,2
15991,TeamEngland,isHomeTeam,Match1459
15992,TeamScotland,isAwayTeam,Match1459
15993,TeamEngland,winnerOf,Match1459
15994,TeamScotland,loserOf,Match1459
15995,Match1459,inTournament,TournamentBritishChampionship
15996,Match1459,inCity,CityLondon
15997,Match1459,inCountry,CountryEngland
15998,Match1459,isNeutral,FALSE
15999,Match1459,atYear,1932
16000,Match1459,homeScores,3
16001,Match1459,awayScores,0
16002,TeamFrance,isHomeTeam,Match1460
16003,TeamItaly,isAwayTeam,Match1460
16004,TeamFrance,loserOf,Match1460
16005,TeamItaly,winnerOf,Match1460
16006,Match1460,inTournament,TournamentFriendly
16007,Match1460,inCity,CityColombes
16008,Match1460,inCountry,CountryFrance
16009,Match1460,isNeutral,FALSE
16010,Match1460,atYear,1932
16011,Match1460,homeScores,1
16012,Match1460,awayScores,2
16013,TeamGuyana,isHomeTeam,Match1461
16014,TeamTrinidadAndTobago,isAwayTeam,Match1461
16015,TeamGuyana,winnerOf,Match1461
16016,TeamTrinidadAndTobago,loserOf,Match1461
16017,Match1461,inTournament,TournamentFriendly
16018,Match1461,inCity,CityBridgetown
16019,Match1461,inCountry,CountryBarbados
16020,Match1461,isNeutral,TRUE
16021,Match1461,atYear,1932
16022,Match1461,homeScores,1
16023,Match1461,awayScores,0
16024,TeamBarbados,isHomeTeam,Match1462
16025,TeamTrinidadAndTobago,isAwayTeam,Match1462
16026,TeamBarbados,winnerOf,Match1462
16027,TeamTrinidadAndTobago,loserOf,Match1462
16028,Match1462,inTournament,TournamentFriendly
16029,Match1462,inCity,CityBridgetown
16030,Match1462,inCountry,CountryBarbados
16031,Match1462,isNeutral,FALSE
16032,Match1462,atYear,1932
16033,Match1462,homeScores,1
16034,Match1462,awayScores,0
16035,TeamNetherlands,isHomeTeam,Match1463
16036,TeamBelgium,isAwayTeam,Match1463
16037,TeamNetherlands,winnerOf,Match1463
16038,TeamBelgium,loserOf,Match1463
16039,Match1463,inTournament,TournamentFriendly
16040,Match1463,inCity,CityAmsterdam
16041,Match1463,inCountry,CountryNetherlands
16042,Match1463,isNeutral,FALSE
16043,Match1463,atYear,1932
16044,Match1463,homeScores,2
16045,Match1463,awayScores,1
16046,TeamSwitzerland,isHomeTeam,Match1464
16047,TeamCzechoslovakia,isAwayTeam,Match1464
16048,TeamSwitzerland,winnerOf,Match1464
16049,TeamCzechoslovakia,loserOf,Match1464
16050,Match1464,inTournament,TournamentInternationalCup
16051,Match1464,inCity,CityZürich
16052,Match1464,inCountry,CountrySwitzerland
16053,Match1464,isNeutral,FALSE
16054,Match1464,atYear,1932
16055,Match1464,homeScores,5
16056,Match1464,awayScores,1
16057,TeamBarbados,isHomeTeam,Match1465
16058,TeamGuyana,isAwayTeam,Match1465
16059,TeamBarbados,loserOf,Match1465
16060,TeamGuyana,winnerOf,Match1465
16061,Match1465,inTournament,TournamentFriendly
16062,Match1465,inCity,CityBridgetown
16063,Match1465,inCountry,CountryBarbados
16064,Match1465,isNeutral,FALSE
16065,Match1465,atYear,1932
16066,Match1465,homeScores,0
16067,Match1465,awayScores,1
16068,TeamBarbados,isHomeTeam,Match1466
16069,TeamGuyana,isAwayTeam,Match1466
16070,TeamBarbados,draws,Match1466
16071,TeamGuyana,draws,Match1466
16072,Match1466,inTournament,TournamentFriendly
16073,Match1466,inCity,CityBridgetown
16074,Match1466,inCountry,CountryBarbados
16075,Match1466,isNeutral,FALSE
16076,Match1466,atYear,1932
16077,Match1466,homeScores,2
16078,Match1466,awayScores,2
16079,TeamGuyana,isHomeTeam,Match1467
16080,TeamTrinidadAndTobago,isAwayTeam,Match1467
16081,TeamGuyana,loserOf,Match1467
16082,TeamTrinidadAndTobago,winnerOf,Match1467
16083,Match1467,inTournament,TournamentFriendly
16084,Match1467,inCity,CityBridgetown
16085,Match1467,inCountry,CountryBarbados
16086,Match1467,isNeutral,TRUE
16087,Match1467,atYear,1932
16088,Match1467,homeScores,1
16089,Match1467,awayScores,2
16090,TeamAustria,isHomeTeam,Match1468
16091,TeamHungary,isAwayTeam,Match1468
16092,TeamAustria,winnerOf,Match1468
16093,TeamHungary,loserOf,Match1468
16094,Match1468,inTournament,TournamentFriendly
16095,Match1468,inCity,CityVienna
16096,Match1468,inCountry,CountryAustria
16097,Match1468,isNeutral,FALSE
16098,Match1468,atYear,1932
16099,Match1468,homeScores,8
16100,Match1468,awayScores,2
16101,TeamSpain,isHomeTeam,Match1469
16102,TeamYugoslavia,isAwayTeam,Match1469
16103,TeamSpain,winnerOf,Match1469
16104,TeamYugoslavia,loserOf,Match1469
16105,Match1469,inTournament,TournamentFriendly
16106,Match1469,inCity,CityOviedo
16107,Match1469,inCountry,CountrySpain
16108,Match1469,isNeutral,FALSE
16109,Match1469,atYear,1932
16110,Match1469,homeScores,2
16111,Match1469,awayScores,1
16112,TeamBarbados,isHomeTeam,Match1470
16113,TeamTrinidadAndTobago,isAwayTeam,Match1470
16114,TeamBarbados,loserOf,Match1470
16115,TeamTrinidadAndTobago,winnerOf,Match1470
16116,Match1470,inTournament,TournamentFriendly
16117,Match1470,inCity,CityBridgetown
16118,Match1470,inCountry,CountryBarbados
16119,Match1470,isNeutral,FALSE
16120,Match1470,atYear,1932
16121,Match1470,homeScores,1
16122,Match1470,awayScores,3
16123,TeamBelgium,isHomeTeam,Match1471
16124,TeamFrance,isAwayTeam,Match1471
16125,TeamBelgium,winnerOf,Match1471
16126,TeamFrance,loserOf,Match1471
16127,Match1471,inTournament,TournamentFriendly
16128,Match1471,inCity,CityBrussels
16129,Match1471,inCountry,CountryBelgium
16130,Match1471,isNeutral,FALSE
16131,Match1471,atYear,1932
16132,Match1471,homeScores,5
16133,Match1471,awayScores,2
16134,TeamPortugal,isHomeTeam,Match1472
16135,TeamYugoslavia,isAwayTeam,Match1472
16136,TeamPortugal,winnerOf,Match1472
16137,TeamYugoslavia,loserOf,Match1472
16138,Match1472,inTournament,TournamentFriendly
16139,Match1472,inCity,CityLisbon
16140,Match1472,inCountry,CountryPortugal
16141,Match1472,isNeutral,FALSE
16142,Match1472,atYear,1932
16143,Match1472,homeScores,3
16144,Match1472,awayScores,2
16145,TeamFrance,isHomeTeam,Match1473
16146,TeamScotland,isAwayTeam,Match1473
16147,TeamFrance,loserOf,Match1473
16148,TeamScotland,winnerOf,Match1473
16149,Match1473,inTournament,TournamentFriendly
16150,Match1473,inCity,CityColombes
16151,Match1473,inCountry,CountryFrance
16152,Match1473,isNeutral,FALSE
16153,Match1473,atYear,1932
16154,Match1473,homeScores,1
16155,Match1473,awayScores,3
16156,TeamHungary,isHomeTeam,Match1474
16157,TeamItaly,isAwayTeam,Match1474
16158,TeamHungary,draws,Match1474
16159,TeamItaly,draws,Match1474
16160,Match1474,inTournament,TournamentInternationalCup
16161,Match1474,inCity,CityBudapest
16162,Match1474,inCountry,CountryHungary
16163,Match1474,isNeutral,FALSE
16164,Match1474,atYear,1932
16165,Match1474,homeScores,1
16166,Match1474,awayScores,1
16167,TeamNetherlands,isHomeTeam,Match1475
16168,TeamRepublicOfIreland,isAwayTeam,Match1475
16169,TeamNetherlands,loserOf,Match1475
16170,TeamRepublicOfIreland,winnerOf,Match1475
16171,Match1475,inTournament,TournamentFriendly
16172,Match1475,inCity,CityAmsterdam
16173,Match1475,inCountry,CountryNetherlands
16174,Match1475,isNeutral,FALSE
16175,Match1475,atYear,1932
16176,Match1475,homeScores,0
16177,Match1475,awayScores,2
16178,TeamArgentina,isHomeTeam,Match1476
16179,TeamUruguay,isAwayTeam,Match1476
16180,TeamArgentina,winnerOf,Match1476
16181,TeamUruguay,loserOf,Match1476
16182,Match1476,inTournament,TournamentFriendly
16183,Match1476,inCity,CityBuenosAires
16184,Match1476,inCountry,CountryArgentina
16185,Match1476,isNeutral,FALSE
16186,Match1476,atYear,1932
16187,Match1476,homeScores,2
16188,Match1476,awayScores,0
16189,TeamSweden,isHomeTeam,Match1477
16190,TeamFinland,isAwayTeam,Match1477
16191,TeamSweden,winnerOf,Match1477
16192,TeamFinland,loserOf,Match1477
16193,Match1477,inTournament,TournamentFriendly
16194,Match1477,inCity,CityStockholm
16195,Match1477,inCountry,CountrySweden
16196,Match1477,isNeutral,FALSE
16197,Match1477,atYear,1932
16198,Match1477,homeScores,7
16199,Match1477,awayScores,1
16200,TeamUruguay,isHomeTeam,Match1478
16201,TeamArgentina,isAwayTeam,Match1478
16202,TeamUruguay,winnerOf,Match1478
16203,TeamArgentina,loserOf,Match1478
16204,Match1478,inTournament,TournamentFriendly
16205,Match1478,inCity,CityMontevideo
16206,Match1478,inCountry,CountryUruguay
